,0,1,2,3,4,5,6,7,8,9,anomaly
0,0.6931907749193863,0.5953221199773836,0.3531896091253836,-0.0614006444954018,0.7590724601030867,-0.420487347915062,-0.798376447055488,0.9630825413965728,0.3014643480184256,0.1931134391059293,0.0
1,-0.0799025907659122,1.2689423427241224,0.3962455685260084,-0.0614006444954018,0.7590724601030867,-0.420487347915062,-0.798376447055488,0.9630825413965728,0.3014643480184256,0.129265351889794,0.0
2,-0.2724446568137116,1.05098836540438,0.1487525249796601,-0.0614006444954018,1.1065089256764775,-0.420487347915062,-1.3329305455045126,-0.4882788851854228,0.0610020429773726,0.0654172646736587,0.0
3,0.7273460470179935,1.2121707661302,-0.6835984744007735,-0.0614006444954018,1.1065089256764775,-0.420487347915062,-1.3329305455045126,-0.4882788851854228,0.0610020429773726,0.1931134391059293,0.0
4,0.3635945118619423,1.0271203201953611,0.1413585429070049,-0.0614006444954018,-0.0516126262348262,-0.420487347915062,-0.0856376491234554,-0.4882788851854228,-0.0592291095431538,0.0654172646736587,0.0
5,1.375314212391768,0.4805557527302568,-0.1918691860706185,-0.0614006444954018,0.0641995289563042,-0.420487347915062,-0.6914656273656832,-0.4882788851854228,0.3014643480184256,0.2569615263220647,0.0
6,0.5562925455614611,-0.1774076448232573,0.9429222482837752,-0.0614006444954018,0.9906967704853472,-0.420487347915062,-0.8340133869520897,-0.4882788851854228,0.4216955005389521,-0.5092155202715589,0.0
7,0.488734909410607,-0.1745638426334539,0.67447838624258,-0.0614006444954018,0.9906967704853472,-0.420487347915062,-0.8340133869520897,-0.4882788851854228,-0.119344685803417,-0.3815193458392883,0.0
8,0.6195296400657914,-0.038886932693251,0.8005707366197339,-0.0614006444954018,0.7590724601030867,-0.420487347915062,-1.3329305455045126,-0.4882788851854228,0.4216955005389521,-0.317671258623153,0.0
9,-0.2005977079478955,0.3541120367308313,0.7034558311589688,-0.0614006444954018,0.5274481497208258,-0.420487347915062,-1.1191089061249029,-0.4882788851854228,-0.1794602620636803,-0.5730636074876942,0.0
10,0.3581876838421658,0.1319782871326355,0.6855382536876765,-0.0614006444954018,0.295823839338565,-0.420487347915062,-0.9052872667452928,0.9630825413965728,-0.1794602620636803,-0.2538231714070177,0.0
11,0.2653201997731627,-0.542935062608468,0.3321298395486693,-0.0614006444954018,0.295823839338565,-0.420487347915062,-1.190382785918106,-0.4882788851854228,-0.4199225671047332,-0.5092155202715589,0.0
12,-0.9199884374438398,-1.635871141309735,3.2681712540267784,-0.0614006444954018,5.275746512557172,-0.420487347915062,-1.4398413651943174,-0.4882788851854228,-0.1794602620636803,-1.2753925668651824,0.0
13,-0.9199884374438398,-1.052485749709935,2.56944300347163,-0.0614006444954018,3.538564184690216,-0.420487347915062,-1.4398413651943174,-0.4882788851854228,-0.1794602620636803,-0.8284559563522355,0.0
14,-0.9199884374438398,-0.1497257598219116,3.920269221621993,-0.0614006444954018,6.318055909277345,-0.420487347915062,-1.4398413651943174,-0.4882788851854228,-0.7806160246663127,-1.3392406540813178,0.0
15,-0.9199884374438398,-1.1514673220642535,2.467691598913267,-0.0614006444954018,1.6855697016321296,-0.420487347915062,-1.4398413651943174,0.9630825413965728,-0.1794602620636803,-0.5730636074876942,0.0
16,0.9780871085220352,-1.3441784280228577,-0.412511671035029,-0.0614006444954018,2.2646304775877817,-0.420487347915062,-1.2616566657113093,-0.4882788851854228,-0.9008471771868392,-0.5730636074876942,0.0
17,1.3822802364836388,-1.1051586236519777,-0.1903768292768048,-0.0614006444954018,2.0330061672055213,-0.420487347915062,-1.3329305455045126,0.9630825413965728,-0.4199225671047332,-0.5092155202715589,0.0
18,0.6125318307375048,0.907689196842474,-0.6835984744007735,-0.0614006444954018,2.612066943161173,-0.420487347915062,-1.4042044252977155,-0.4882788851854228,-0.6603848721457862,-0.5730636074876942,0.0
19,0.3453952514378821,0.1142850334896656,0.1296619031931538,-0.0614006444954018,2.2646304775877817,-0.420487347915062,-1.368567485401114,-0.4882788851854228,-1.0210783297073658,-1.0838483052167769,0.0
20,0.232895339208679,-0.0413139502670581,0.3043439658319409,-0.0614006444954018,2.0330061672055213,-0.420487347915062,-1.368567485401114,-0.4882788851854228,-1.1413094822278922,-1.147696392432912,0.0
21,0.6584500425353929,-0.3259851875229501,-0.2778143629118501,-0.0614006444954018,2.4962547879700425,-0.420487347915062,-1.4398413651943174,-0.4882788851854228,-1.1413094822278922,-1.0200002180006411,0.0
22,1.3834453411400318,0.1340658125299323,-0.6835984744007735,-0.0614006444954018,0.9906967704853472,-0.420487347915062,-1.3329305455045126,-0.4882788851854228,-1.0210783297073658,-0.8284559563522355,0.0
23,1.1889844026456144,0.6976704600634203,-0.412511671035029,-0.0614006444954018,0.8748846152942172,-0.420487347915062,-1.2616566657113093,0.9630825413965728,-1.0210783297073658,-0.8923040435683707,0.0
24,0.6148573367456178,1.5484039296628562,-0.6835984744007735,-0.0614006444954018,1.1065089256764775,-0.420487347915062,-1.297293605607911,-0.4882788851854228,-1.0210783297073658,-0.956152130784506,0.0
